timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
1641,-0.474,9.514,1.752,0.0183,0.0086,-0.0159
1646,-0.507,9.504,1.747,0.0183,0.0049,-0.0183
1651,-0.565,9.485,1.790,0.0183,0.0049,-0.0183
1656,-0.598,9.571,1.732,0.0220,0.0073,-0.0147
1661,-0.517,9.552,1.704,0.0232,0.0086,-0.0073
1666,-0.541,9.523,1.713,0.0244,0.0073,-0.0122
1671,-0.608,9.557,1.775,0.0232,0.0086,-0.0147
1676,-0.526,9.586,1.771,0.0244,0.0098,-0.0086
1681,-0.440,9.538,1.723,0.0257,0.0086,-0.0086
1686,-0.546,9.581,1.747,0.0244,0.0061,-0.0110
1691,-0.617,9.576,1.828,0.0257,0.0061,-0.0073
1696,-0.526,9.552,1.766,0.0244,0.0073,-0.0049
1701,-0.589,9.543,1.747,0.0232,0.0073,-0.0061
1706,-0.627,9.571,1.785,0.0208,0.0049,-0.0037
1711,-0.565,9.538,1.761,0.0220,0.0086,0.0000
1716,-0.546,9.547,1.761,0.0232,0.0073,-0.0037
1721,-0.603,9.543,1.780,0.0208,0.0049,-0.0024
1726,-0.512,9.552,1.728,0.0232,0.0073,-0.0024
1731,-0.603,9.562,1.756,0.0232,0.0061,0.0000
1736,-0.593,9.557,1.780,0.0257,0.0061,0.0000
1741,-0.584,9.523,1.752,0.0293,0.0049,0.0037
1746,-0.550,9.547,1.761,0.0257,0.0061,0.0012
1751,-0.598,9.562,1.799,0.0293,0.0061,0.0037
1756,-0.579,9.533,1.799,0.0305,0.0073,0.0061
1761,-0.546,9.523,1.775,0.0305,0.0073,0.0073
1766,-0.560,9.547,1.775,0.0305,0.0024,0.0061
1771,-0.608,9.571,1.780,0.0330,0.0037,0.0073
1776,-0.498,9.543,1.795,0.0367,0.0024,0.0110
1781,-0.541,9.557,1.747,0.0354,0.0012,0.0086
1786,-0.565,9.562,1.785,0.0354,0.0000,0.0134
1791,-0.531,9.571,1.790,0.0391,0.0012,0.0134
1796,-0.502,9.562,1.752,0.0391,0.0024,0.0110
1801,-0.507,9.557,1.761,0.0379,0.0024,0.0110
1806,-0.493,9.576,1.761,0.0403,0.0049,0.0110
1811,-0.445,9.586,1.761,0.0379,0.0037,0.0098
1816,-0.459,9.586,1.766,0.0391,0.0073,0.0073
1821,-0.517,9.567,1.732,0.0403,0.0073,0.0037
1826,-0.483,9.576,1.737,0.0391,0.0073,0.0061
1831,-0.488,9.552,1.752,0.0415,0.0073,0.0024
1836,-0.546,9.557,1.728,0.0391,0.0073,0.0000
1841,-0.546,9.543,1.728,0.0415,0.0110,0.0024
1846,-0.517,9.547,1.708,0.0403,0.0122,0.0012
1851,-0.574,9.567,1.761,0.0415,0.0098,0.0000
1856,-0.598,9.557,1.752,0.0452,0.0110,0.0012
1861,-0.584,9.543,1.708,0.0440,0.0122,0.0024
1866,-0.598,9.557,1.723,0.0415,0.0122,0.0037
1871,-0.584,9.567,1.708,0.0440,0.0110,0.0037
1876,-0.574,9.581,1.718,0.0379,0.0098,0.0037
1881,-0.474,9.595,1.732,0.0367,0.0110,0.0000
1886,-0.450,9.552,1.732,0.0354,0.0061,-0.0049
1891,-0.742,9.590,1.713,0.0293,0.0049,-0.0086
1896,-0.665,9.567,1.823,0.0281,0.0086,0.0024
1901,-0.493,9.519,1.708,0.0330,0.0098,0.0012
1906,-0.560,9.552,1.713,0.0257,0.0037,-0.0037
1911,-0.632,9.576,1.795,0.0293,0.0061,-0.0037
1916,-0.507,9.442,1.551,0.0354,0.0122,-0.0086
1921,-0.584,9.423,1.622,0.0305,0.0049,-0.0073
1926,-0.732,9.729,1.708,0.0305,0.0110,-0.0037
1931,-0.479,9.557,1.761,0.0379,0.0122,0.0086
1936,-0.435,9.380,1.555,0.0415,0.0134,-0.0086
1941,-0.550,9.576,1.689,0.0318,0.0061,-0.0049
1946,-0.589,9.533,1.694,0.0367,0.0122,-0.0049
1951,-0.479,9.571,1.613,0.0342,0.0086,-0.0061
1956,-0.603,9.662,1.728,0.0318,0.0086,-0.0073
1961,-0.550,9.701,1.747,0.0305,0.0098,-0.0073
1966,-0.455,9.691,1.699,0.0281,0.0073,-0.0171
1971,-0.550,9.791,1.814,0.0257,0.0110,-0.0208
1976,-0.512,9.849,1.809,0.0293,0.0134,-0.0183
1981,-0.565,9.863,1.790,0.0318,0.0134,-0.0281
1986,-0.636,10.002,1.953,0.0318,0.0134,-0.0208
1991,-0.502,10.131,1.929,0.0440,0.0195,-0.0195
1996,-0.512,10.213,1.886,0.0489,0.0171,-0.0244
2001,-0.680,10.270,1.957,0.0525,0.0147,-0.0220
2006,-0.574,10.198,1.823,0.0562,0.0183,-0.0159
2011,-0.455,10.189,1.723,0.0513,0.0159,-0.0183
2016,-0.660,10.193,1.704,0.0342,0.0110,-0.0147
2021,-0.584,10.236,1.766,0.0269,0.0110,-0.0037
2026,-0.464,10.390,1.718,0.0183,0.0073,0.0012
2031,-0.440,10.409,1.823,0.0086,0.0098,-0.0110
2036,-0.675,10.567,1.833,0.0037,0.0098,-0.0244
2041,-0.723,10.744,1.933,0.0049,0.0147,-0.0244
2046,-0.455,10.696,1.972,0.0122,0.0244,-0.0293
2051,-0.517,10.753,1.929,0.0134,0.0220,-0.0476
2056,-0.866,10.868,2.096,0.0134,0.0232,-0.0489
2061,-0.498,10.830,1.967,0.0293,0.0367,-0.0428
2066,-0.589,10.725,1.871,0.0257,0.0269,-0.0525
2071,-0.632,10.739,1.986,0.0232,0.0305,-0.0513
2076,-0.555,10.686,1.842,0.0257,0.0281,-0.0489
2081,-0.694,10.605,1.814,0.0122,0.0208,-0.0464
2086,-0.732,10.524,1.819,0.0049,0.0232,-0.0391
2091,-0.675,10.418,1.699,-0.0049,0.0195,-0.0367
2096,-0.751,10.347,1.747,-0.0220,0.0171,-0.0318
2101,-0.794,10.409,1.819,-0.0318,0.0183,-0.0281
2106,-0.847,10.528,1.933,-0.0379,0.0159,-0.0134
2111,-0.613,10.643,1.986,-0.0293,0.0232,-0.0171
2116,-0.565,10.667,1.962,-0.0220,0.0257,-0.0428
2121,-0.995,10.720,2.063,-0.0122,0.0281,-0.0611
2126,-1.048,10.701,2.115,0.0098,0.0379,-0.0513
2131,-0.646,10.437,1.914,0.0318,0.0428,-0.0538
2136,-0.689,10.260,1.761,0.0269,0.0415,-0.0770
2141,-1.015,10.227,1.881,0.0257,0.0379,-0.0819
2146,-0.857,9.988,1.756,0.0269,0.0464,-0.0806
2151,-1.120,9.930,1.656,0.0098,0.0379,-0.0819
2156,-1.077,9.954,1.718,-0.0073,0.0354,-0.0550
2161,-0.866,9.820,1.531,-0.0208,0.0281,-0.0428
2166,-0.895,9.906,1.646,-0.0391,0.0208,-0.0452
2171,-1.129,10.016,1.780,-0.0464,0.0171,-0.0415
2176,-1.110,10.031,1.838,-0.0403,0.0195,-0.0293
2181,-1.000,10.007,1.823,-0.0330,0.0183,-0.0281
