timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
1230,0.163,9.648,1.292,0.0122,0.0073,0.0024
1235,0.167,9.657,1.287,0.0147,0.0049,0.0012
1240,0.148,9.648,1.287,0.0134,0.0061,0.0012
1245,0.172,9.638,1.273,0.0134,0.0061,0.0012
1250,0.163,9.667,1.259,0.0147,0.0061,0.0012
1255,0.158,9.657,1.302,0.0147,0.0049,0.0000
1260,0.163,9.653,1.292,0.0122,0.0061,0.0000
1265,0.172,9.653,1.302,0.0122,0.0061,0.0012
1270,0.148,9.667,1.283,0.0110,0.0049,0.0012
1275,0.172,9.643,1.287,0.0122,0.0061,0.0012
1280,0.158,9.667,1.273,0.0147,0.0049,0.0000
1285,0.153,9.662,1.297,0.0122,0.0073,0.0012
1290,0.153,9.686,1.287,0.0110,0.0073,0.0000
1295,0.163,9.667,1.283,0.0159,0.0073,0.0000
1300,0.158,9.629,1.283,0.0122,0.0073,0.0024
1305,0.182,9.653,1.311,0.0134,0.0061,0.0024
1310,0.191,9.657,1.311,0.0110,0.0049,0.0012
1315,0.172,9.657,1.297,0.0122,0.0073,0.0012
1320,0.163,9.653,1.287,0.0122,0.0073,0.0012
1325,0.177,9.634,1.311,0.0134,0.0061,0.0000
1330,0.163,9.653,1.287,0.0134,0.0049,0.0012
1335,0.163,9.667,1.268,0.0134,0.0073,0.0000
1340,0.163,9.653,1.278,0.0122,0.0073,0.0012
1345,0.129,9.648,1.278,0.0122,0.0073,0.0000
1350,0.177,9.638,1.292,0.0134,0.0061,0.0000
1355,0.158,9.629,1.263,0.0122,0.0049,0.0000
1360,0.182,9.648,1.302,0.0159,0.0061,0.0000
1365,0.158,9.657,1.283,0.0122,0.0073,0.0012
1370,0.177,9.672,1.306,0.0147,0.0049,0.0012
1375,0.182,9.672,1.287,0.0122,0.0061,0.0000
1380,0.134,9.643,1.297,0.0134,0.0061,0.0024
1385,0.172,9.657,1.263,0.0110,0.0073,0.0012
1390,0.167,9.662,1.259,0.0147,0.0049,0.0024
1395,0.167,9.686,1.297,0.0134,0.0061,0.0012
1400,0.167,9.653,1.302,0.0134,0.0049,0.0024
1405,0.167,9.638,1.292,0.0110,0.0073,0.0012
1410,0.172,9.691,1.287,0.0122,0.0073,0.0000
1415,0.148,9.648,1.292,0.0134,0.0049,0.0000
1420,0.187,9.634,1.278,0.0122,0.0061,0.0000
1425,0.182,9.662,1.283,0.0134,0.0061,0.0000
1430,0.182,9.653,1.283,0.0134,0.0049,0.0012
1435,0.206,9.662,1.278,0.0134,0.0049,0.0000
1440,0.177,9.672,1.283,0.0134,0.0061,0.0012
1445,0.206,9.643,1.287,0.0110,0.0061,0.0000
1450,0.163,9.643,1.283,0.0134,0.0061,0.0000
1455,0.177,9.681,1.273,0.0122,0.0061,0.0024
1460,0.163,9.662,1.302,0.0134,0.0073,0.0012
1465,0.172,9.653,1.283,0.0147,0.0061,0.0000
1470,0.172,9.667,1.283,0.0122,0.0073,0.0000
1475,0.172,9.643,1.287,0.0134,0.0073,0.0000
1480,0.158,9.657,1.273,0.0147,0.0049,0.0000
1485,0.167,9.648,1.268,0.0134,0.0049,0.0012
1490,0.187,9.638,1.283,0.0098,0.0061,0.0000
1495,0.172,9.662,1.273,0.0147,0.0073,0.0012
1500,0.182,9.653,1.292,0.0134,0.0049,0.0012
1505,0.163,9.629,1.249,0.0110,0.0073,0.0012
1510,0.196,9.643,1.268,0.0134,0.0061,0.0000
1515,0.211,9.643,1.287,0.0147,0.0049,0.0012
1520,0.163,9.629,1.273,0.0110,0.0073,0.0000
1525,0.196,9.643,1.278,0.0122,0.0061,-0.0012
1530,0.163,9.643,1.306,0.0134,0.0049,0.0000
1535,0.139,9.634,1.283,0.0122,0.0061,0.0000
1540,0.153,9.648,1.297,0.0134,0.0061,0.0012
1546,0.148,9.667,1.287,0.0122,0.0061,0.0012
1551,0.153,9.619,1.292,0.0122,0.0037,0.0012
1556,0.187,9.653,1.283,0.0134,0.0049,0.0037
1561,0.182,9.657,1.292,0.0134,0.0049,0.0000
1566,0.177,9.672,1.278,0.0134,0.0061,0.0012
1571,0.167,9.638,1.287,0.0122,0.0061,0.0012
1576,0.153,9.672,1.306,0.0134,0.0073,0.0012
1581,0.163,9.629,1.292,0.0147,0.0049,0.0000
1586,0.163,9.657,1.268,0.0147,0.0061,0.0012
1591,0.129,9.653,1.273,0.0147,0.0061,0.0012
1596,0.163,9.648,1.259,0.0122,0.0061,0.0012
1601,0.167,9.643,1.292,0.0110,0.0073,0.0012
1606,0.187,9.624,1.283,0.0147,0.0061,0.0012
1611,0.172,9.667,1.254,0.0134,0.0061,0.0012
1616,0.177,9.638,1.263,0.0134,0.0049,0.0012
1621,0.153,9.643,1.311,0.0134,0.0061,-0.0012
1626,0.191,9.672,1.311,0.0134,0.0049,0.0000
1631,0.163,9.662,1.278,0.0134,0.0061,0.0012
1636,0.144,9.638,1.287,0.0110,0.0073,0.0000
1641,0.153,9.634,1.268,0.0134,0.0086,0.0000
1646,0.167,9.653,1.287,0.0147,0.0073,0.0000
1651,0.182,9.638,1.278,0.0147,0.0073,0.0012
1656,0.196,9.638,1.297,0.0122,0.0049,-0.0012
1661,0.182,9.629,1.278,0.0134,0.0061,0.0024
