timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
1765,-0.904,10.868,0.737,0.0305,0.0195,0.0721
1770,-1.110,10.825,0.670,0.0232,0.0281,0.0684
1775,-0.890,10.662,0.665,0.0171,0.0342,0.0733
1780,-0.890,10.701,0.641,0.0110,0.0281,0.0672
1785,-1.000,10.763,0.641,0.0024,0.0354,0.0550
1790,-0.909,10.619,0.727,-0.0024,0.0403,0.0464
1795,-1.024,10.634,0.761,-0.0037,0.0379,0.0379
1800,-1.120,10.744,0.833,-0.0037,0.0415,0.0367
1805,-0.900,10.595,0.814,0.0037,0.0489,0.0257
1810,-0.713,10.490,0.814,0.0073,0.0538,-0.0049
1815,-0.909,10.476,0.861,0.0110,0.0476,-0.0354
1820,-1.445,10.457,0.847,0.0220,0.0415,-0.0342
1825,-1.665,10.227,0.747,0.0318,0.0489,-0.0073
1830,-1.278,10.146,0.675,0.0244,0.0623,0.0134
1835,-0.900,10.189,0.756,0.0220,0.0562,0.0134
1840,-1.034,10.136,0.718,0.0244,0.0428,0.0024
1845,-1.335,10.012,0.646,0.0220,0.0428,-0.0061
1850,-1.321,10.074,0.770,0.0134,0.0476,0.0049
1855,-1.096,9.964,0.775,0.0208,0.0476,0.0037
1860,-1.086,9.863,0.694,0.0183,0.0452,-0.0147
1865,-1.407,9.930,0.742,0.0110,0.0464,-0.0293
1870,-1.589,9.906,0.804,0.0134,0.0538,-0.0232
1875,-1.335,9.839,0.799,0.0147,0.0660,-0.0183
1880,-1.139,9.897,0.837,0.0134,0.0648,-0.0281
1885,-1.326,9.973,0.928,0.0208,0.0599,-0.0489
1890,-1.460,9.945,0.866,0.0318,0.0635,-0.0562
1895,-1.273,9.878,0.814,0.0403,0.0684,-0.0599
1900,-1.340,9.878,0.847,0.0464,0.0574,-0.0684
1905,-1.694,9.854,0.747,0.0501,0.0513,-0.0611
1910,-1.828,9.796,0.670,0.0525,0.0550,-0.0379
1915,-1.517,9.739,0.656,0.0415,0.0623,-0.0208
1920,-1.383,9.734,0.660,0.0391,0.0574,-0.0281
1925,-1.541,9.677,0.608,0.0367,0.0550,-0.0428
1930,-1.785,9.614,0.536,0.0257,0.0562,-0.0379
1935,-1.402,9.744,0.699,0.0147,0.0684,-0.0342
1940,-1.507,9.763,0.703,0.0183,0.0611,-0.0538
1945,-1.924,9.825,0.656,0.0195,0.0586,-0.0501
1950,-1.914,9.882,0.718,0.0208,0.0696,-0.0220
1955,-1.579,9.935,0.794,0.0281,0.0721,-0.0086
1960,-1.077,9.897,0.780,0.0403,0.0757,-0.0452
1965,-1.101,9.882,0.794,0.0489,0.0611,-0.0904
1970,-1.804,9.696,0.675,0.0623,0.0464,-0.1075
1975,-2.163,9.629,0.488,0.0586,0.0599,-0.0929
1980,-2.192,9.696,0.546,0.0476,0.0611,-0.0513
1985,-1.555,9.600,0.526,0.0476,0.0806,-0.0281
1990,-1.546,9.562,0.469,0.0379,0.0648,-0.0391
1995,-2.096,9.643,0.536,0.0342,0.0513,-0.0269
2000,-1.948,9.624,0.502,0.0318,0.0709,-0.0086
2005,-1.517,9.634,0.550,0.0220,0.0696,-0.0012
2010,-1.574,9.715,0.646,0.0257,0.0513,-0.0037
2015,-1.594,9.715,0.574,0.0318,0.0586,-0.0220
2020,-1.493,9.739,0.660,0.0318,0.0611,-0.0403
2025,-1.886,9.777,0.751,0.0391,0.0501,-0.0452
2030,-1.694,9.586,0.584,0.0538,0.0648,-0.0489
2035,-1.627,9.567,0.636,0.0489,0.0648,-0.0599
2040,-1.976,9.586,0.641,0.0525,0.0660,-0.0648
2045,-2.039,9.490,0.550,0.0562,0.0733,-0.0611
2050,-2.024,9.413,0.522,0.0489,0.0757,-0.0391
2055,-1.799,9.303,0.469,0.0391,0.0757,-0.0220
2060,-1.402,9.246,0.469,0.0305,0.0745,-0.0330
2065,-1.565,9.188,0.507,0.0232,0.0550,-0.0538
2070,-2.154,9.203,0.493,0.0195,0.0452,-0.0513
2075,-2.230,9.131,0.507,0.0134,0.0562,-0.0281
2080,-1.838,9.126,0.593,0.0098,0.0538,-0.0012
2085,-2.029,9.236,0.622,0.0147,0.0476,-0.0012
2090,-2.034,9.322,0.699,0.0195,0.0599,-0.0110
